date,num_transactions,total_units,total_revenue,total_profit,day_of_week,day_name,is_weekend,month,quarter,temperature,humidity,precipitation,sunshine_hours,wind_speed,weather_condition,event_name,event_type,event_impact_factor,season_factor,weekend_factor,temperature_factor,rain_factor,sunshine_factor,combined_demand_multiplier,temp_bin,season
2024-06-11,135,367,6871.0,3902.5,1,Tuesday,0,6,2,22.9,60.0,0.0,9.0,23.7,Partly Cloudy,,,1.0,1.265,1.0,1.0,1.0,1.016,1.285,Warm (20-25°C),Summer
2024-06-12,208,552,10616.0,6069.0,2,Wednesday,0,6,2,29.6,71.0,0.0,9.3,13.5,Sunny,Carthage Festival Start,festival,1.4,1.268,1.0,1.15,1.0,1.018,2.078,Hot (25-30°C),Summer
2024-06-13,164,380,7318.0,4194.0,3,Thursday,0,6,2,23.9,72.0,0.0,9.7,13.4,Sunny,,,1.0,1.27,1.0,1.0,1.0,1.022,1.297,Warm (20-25°C),Summer
2024-06-14,193,423,7786.0,4429.5,4,Friday,0,6,2,29.1,71.0,0.0,11.2,21.6,Sunny,,,1.0,1.272,1.0,1.15,1.0,1.034,1.512,Hot (25-30°C),Summer
2024-06-15,140,532,9390.0,5426.0,5,Saturday,1,6,2,28.5,95.0,0.0,9.3,18.4,Sunny,,,1.0,1.274,1.35,1.15,1.0,1.018,2.015,Hot (25-30°C),Summer
2024-06-16,162,568,10337.0,5895.5,6,Sunday,1,6,2,29.7,65.0,0.0,11.2,7.1,Sunny,,,1.0,1.276,1.35,1.15,1.0,1.034,2.048,Hot (25-30°C),Summer
2024-06-17,186,583,11076.0,6332.5,0,Monday,0,6,2,33.2,67.0,0.0,9.1,8.0,Sunny,Eid al-Adha,holiday,1.55,1.278,1.0,1.15,1.0,1.017,2.317,Very Hot (>30°C),Summer
2024-06-18,171,442,7827.0,4518.0,1,Tuesday,0,6,2,35.3,79.0,0.0,10.8,8.2,Sunny,,,1.0,1.28,1.0,1.15,1.0,1.03,1.517,Very Hot (>30°C),Summer
2024-06-19,163,431,7496.0,4368.5,2,Wednesday,0,6,2,26.2,85.0,0.0,14.0,11.7,Sunny,,,1.0,1.282,1.0,1.0,1.0,1.056,1.354,Hot (25-30°C),Summer
2024-06-20,198,449,7985.0,4640.0,3,Thursday,0,6,2,33.6,78.0,0.0,11.0,11.4,Sunny,,,1.0,1.284,1.0,1.15,1.0,1.032,1.523,Very Hot (>30°C),Summer
2024-06-21,194,372,7412.0,4216.0,4,Friday,0,6,2,24.1,78.0,0.0,12.4,6.5,Sunny,,,1.0,1.285,1.0,1.0,1.0,1.043,1.341,Warm (20-25°C),Summer
2024-06-22,155,531,9287.0,5382.0,5,Saturday,1,6,2,25.2,77.0,0.0,11.6,7.8,Sunny,,,1.0,1.287,1.35,1.0,1.0,1.037,1.801,Hot (25-30°C),Summer
2024-06-23,172,521,9239.0,5291.0,6,Sunday,1,6,2,25.6,83.0,0.0,10.6,13.5,Sunny,,,1.0,1.288,1.35,1.0,1.0,1.029,1.789,Hot (25-30°C),Summer
2024-06-24,140,388,7015.0,4052.0,0,Monday,0,6,2,27.1,74.0,0.0,10.9,14.9,Sunny,,,1.0,1.29,1.0,1.0,1.0,1.031,1.33,Hot (25-30°C),Summer
2024-06-25,135,408,7399.0,4253.5,1,Tuesday,0,6,2,25.7,89.0,0.0,12.5,5.1,Sunny,,,1.0,1.291,1.0,1.0,1.0,1.044,1.348,Hot (25-30°C),Summer
2024-06-26,186,475,8086.0,4737.5,2,Wednesday,0,6,2,28.8,92.0,0.0,11.5,13.0,Sunny,,,1.0,1.292,1.0,1.15,1.0,1.036,1.54,Hot (25-30°C),Summer
2024-06-27,166,453,8119.0,4655.0,3,Thursday,0,6,2,28.9,86.0,0.0,10.0,7.4,Sunny,,,1.0,1.293,1.0,1.15,1.0,1.024,1.523,Hot (25-30°C),Summer
2024-06-28,176,432,7212.0,4232.0,4,Friday,0,6,2,25.5,74.0,0.0,10.5,14.4,Sunny,,,1.0,1.294,1.0,1.0,1.0,1.028,1.331,Hot (25-30°C),Summer
2024-06-29,171,620,10572.0,6141.5,5,Saturday,1,6,2,30.7,69.0,0.0,11.3,24.5,Sunny,,,1.0,1.295,1.35,1.15,1.0,1.034,2.08,Very Hot (>30°C),Summer
2024-06-30,166,473,8039.0,4770.0,6,Sunday,1,6,2,22.2,81.0,0.0,9.1,5.9,Sunny,,,1.0,1.296,1.35,1.0,1.0,1.017,1.779,Warm (20-25°C),Summer
2024-07-01,199,398,7605.0,4358.5,0,Monday,0,7,3,23.4,69.0,0.0,7.6,17.8,Partly Cloudy,,,1.0,1.297,1.0,1.0,1.0,1.005,1.303,Warm (20-25°C),Summer
2024-07-02,157,372,7057.0,3946.0,1,Tuesday,0,7,3,29.8,64.0,0.0,11.3,5.8,Sunny,,,1.0,1.298,1.0,1.15,1.0,1.034,1.544,Hot (25-30°C),Summer
2024-07-03,185,428,8050.0,4619.0,2,Wednesday,0,7,3,32.3,80.0,0.0,13.1,21.7,Sunny,,,1.0,1.298,1.0,1.15,1.0,1.049,1.566,Very Hot (>30°C),Summer
2024-07-04,172,427,7778.0,4500.5,3,Thursday,0,7,3,28.0,89.0,0.0,12.5,21.3,Sunny,,,1.0,1.299,1.0,1.0,1.0,1.044,1.356,Hot (25-30°C),Summer
2024-07-05,184,438,7822.0,4522.0,4,Friday,0,7,3,32.3,71.0,0.0,10.1,21.6,Sunny,,,1.0,1.299,1.0,1.15,1.0,1.025,1.531,Very Hot (>30°C),Summer
2024-07-06,148,582,9714.0,5754.0,5,Saturday,1,7,3,28.3,78.0,0.0,12.0,15.4,Sunny,,,1.0,1.3,1.35,1.15,1.0,1.04,2.098,Hot (25-30°C),Summer
2024-07-07,198,590,10694.0,6201.5,6,Sunday,1,7,3,28.6,65.0,0.0,11.4,20.1,Sunny,,,1.0,1.3,1.35,1.15,1.0,1.035,2.089,Hot (25-30°C),Summer
2024-07-08,167,402,6964.0,4013.0,0,Monday,0,7,3,25.0,68.0,0.0,9.7,11.6,Sunny,,,1.0,1.3,1.0,1.0,1.0,1.022,1.328,Warm (20-25°C),Summer
2024-07-09,180,388,7010.0,4053.5,1,Tuesday,0,7,3,25.5,75.0,0.0,12.1,6.0,Sunny,,,1.0,1.3,1.0,1.0,1.0,1.041,1.353,Hot (25-30°C),Summer
2024-07-10,163,353,6125.0,3528.0,2,Wednesday,0,7,3,24.8,90.0,0.0,12.4,8.8,Sunny,,,1.0,1.3,1.0,1.0,1.0,1.043,1.356,Warm (20-25°C),Summer
2024-07-11,161,413,7366.0,4265.5,3,Thursday,0,7,3,29.2,64.0,0.0,12.1,17.1,Sunny,,,1.0,1.3,1.0,1.15,1.0,1.041,1.556,Hot (25-30°C),Summer
2024-07-12,176,366,6611.0,3744.0,4,Friday,0,7,3,23.9,66.0,0.0,9.2,15.9,Sunny,,,1.0,1.3,1.0,1.0,1.0,1.018,1.323,Warm (20-25°C),Summer
2024-07-13,164,554,9660.0,5672.5,5,Saturday,1,7,3,29.4,83.0,0.0,8.8,23.1,Partly Cloudy,,,1.0,1.299,1.35,1.15,1.0,1.014,2.046,Hot (25-30°C),Summer
2024-07-14,206,568,10134.0,5857.0,6,Sunday,1,7,3,25.2,81.0,0.0,9.2,11.8,Sunny,,,1.0,1.299,1.35,1.0,1.0,1.018,1.785,Hot (25-30°C),Summer
2024-07-15,168,411,7218.0,4193.5,0,Monday,0,7,3,31.5,78.0,0.0,8.3,18.2,Partly Cloudy,,,1.0,1.299,1.0,1.15,1.0,1.01,1.509,Very Hot (>30°C),Summer
2024-07-16,173,429,6961.0,4116.5,1,Tuesday,0,7,3,29.2,72.0,0.0,11.6,71.7,Sunny,,,1.0,1.298,1.0,1.15,1.0,1.037,1.548,Hot (25-30°C),Summer
2024-07-17,176,484,9117.0,5198.5,2,Wednesday,0,7,3,26.2,78.0,0.0,11.0,15.3,Sunny,,,1.0,1.297,1.0,1.0,1.0,1.032,1.339,Hot (25-30°C),Summer
2024-07-18,169,625,10848.0,6364.5,3,Thursday,0,7,3,29.3,81.0,0.0,10.4,6.7,Sunny,Carthage Festival Peak,festival,1.5,1.297,1.0,1.15,1.0,1.027,2.297,Hot (25-30°C),Summer
2024-07-19,204,446,7883.0,4565.0,4,Friday,0,7,3,25.5,74.0,0.0,10.3,15.0,Sunny,,,1.0,1.296,1.0,1.0,1.0,1.026,1.33,Hot (25-30°C),Summer
2024-07-20,139,557,9679.0,5664.0,5,Saturday,1,7,3,30.2,62.0,0.0,12.5,5.5,Sunny,,,1.0,1.295,1.35,1.15,1.0,1.044,2.099,Very Hot (>30°C),Summer
2024-07-21,125,577,9895.0,5792.5,6,Sunday,1,7,3,28.7,79.0,0.0,12.1,16.8,Sunny,,,1.0,1.294,1.35,1.15,1.0,1.041,2.091,Hot (25-30°C),Summer
2024-07-22,191,429,7469.0,4369.5,0,Monday,0,7,3,27.5,85.0,0.0,13.0,10.9,Sunny,,,1.0,1.293,1.0,1.0,1.0,1.048,1.355,Hot (25-30°C),Summer
2024-07-23,153,363,6530.0,3778.5,1,Tuesday,0,7,3,25.2,80.0,0.0,8.2,36.8,Partly Cloudy,,,1.0,1.292,1.0,1.0,1.0,1.01,1.304,Hot (25-30°C),Summer
2024-07-24,153,384,6473.0,3787.5,2,Wednesday,0,7,3,27.7,54.0,0.0,12.0,20.1,Sunny,,,1.0,1.29,1.0,1.0,1.0,1.04,1.342,Hot (25-30°C),Summer
2024-07-25,175,566,10594.0,6086.0,3,Thursday,0,7,3,28.2,69.0,0.0,10.5,18.5,Sunny,Republic Day,holiday,1.3,1.289,1.0,1.15,1.0,1.028,1.981,Hot (25-30°C),Summer
2024-07-26,137,352,6752.0,3897.0,4,Friday,0,7,3,23.3,89.0,0.0,10.2,19.1,Sunny,,,1.0,1.288,1.0,1.0,1.0,1.026,1.321,Warm (20-25°C),Summer
2024-07-27,173,524,9341.0,5406.5,5,Saturday,1,7,3,22.5,85.0,0.0,12.2,7.0,Sunny,,,1.0,1.286,1.35,1.0,1.0,1.042,1.808,Warm (20-25°C),Summer
2024-07-28,159,529,10283.0,5756.0,6,Sunday,1,7,3,30.0,91.0,0.0,9.5,18.2,Sunny,,,1.0,1.285,1.35,1.15,1.0,1.02,2.034,Hot (25-30°C),Summer
2024-07-29,154,456,8019.0,4719.0,0,Monday,0,7,3,31.7,71.0,0.0,10.6,23.1,Sunny,,,1.0,1.283,1.0,1.15,1.0,1.029,1.518,Very Hot (>30°C),Summer
2024-07-30,185,429,7535.0,4451.0,1,Tuesday,0,7,3,30.8,83.0,0.0,8.6,11.2,Partly Cloudy,,,1.0,1.281,1.0,1.15,1.0,1.013,1.492,Very Hot (>30°C),Summer
2024-07-31,191,447,8215.0,4722.5,2,Wednesday,0,7,3,35.2,77.0,0.0,8.3,35.5,Partly Cloudy,,,1.0,1.279,1.0,1.15,1.0,1.01,1.486,Very Hot (>30°C),Summer
2024-08-01,174,415,7715.0,4429.0,3,Thursday,0,8,3,31.2,90.0,0.0,8.8,16.2,Partly Cloudy,,,1.0,1.277,1.0,1.15,1.0,1.014,1.49,Very Hot (>30°C),Summer
2024-08-02,168,353,6629.0,3789.5,4,Friday,0,8,3,25.4,63.0,0.0,10.9,31.1,Sunny,,,1.0,1.275,1.0,1.0,1.0,1.031,1.315,Hot (25-30°C),Summer
2024-08-03,191,638,11371.0,6543.0,5,Saturday,1,8,3,27.6,66.0,0.0,10.3,12.5,Sunny,Sousse Festival,festival,1.35,1.273,1.35,1.0,1.0,1.026,2.382,Hot (25-30°C),Summer
2024-08-04,171,534,8781.0,5142.0,6,Sunday,1,8,3,25.9,69.0,0.0,9.5,25.4,Sunny,,,1.0,1.271,1.35,1.0,1.0,1.02,1.75,Hot (25-30°C),Summer
2024-08-05,193,407,7433.0,4264.0,0,Monday,0,8,3,24.9,66.0,0.0,8.8,12.6,Partly Cloudy,,,1.0,1.269,1.0,1.0,1.0,1.014,1.287,Warm (20-25°C),Summer
2024-08-06,172,392,7260.0,4165.5,1,Tuesday,0,8,3,23.3,69.0,0.0,9.3,6.9,Sunny,,,1.0,1.266,1.0,1.0,1.0,1.018,1.29,Warm (20-25°C),Summer
2024-08-07,148,373,6524.0,3732.5,2,Wednesday,0,8,3,25.2,79.0,0.0,8.8,9.3,Partly Cloudy,,,1.0,1.264,1.0,1.0,1.0,1.014,1.282,Hot (25-30°C),Summer
2024-08-08,182,408,7363.0,4235.0,3,Thursday,0,8,3,28.4,69.0,0.0,9.1,10.3,Sunny,,,1.0,1.262,1.0,1.15,1.0,1.017,1.475,Hot (25-30°C),Summer
2024-08-09,224,358,6206.0,3632.0,4,Friday,0,8,3,23.8,75.0,0.0,9.0,10.0,Partly Cloudy,,,1.0,1.259,1.0,1.0,1.0,1.016,1.279,Warm (20-25°C),Summer
2024-08-10,170,503,9004.0,5212.5,5,Saturday,1,8,3,26.0,73.0,0.0,8.2,14.9,Partly Cloudy,,,1.0,1.256,1.35,1.0,1.0,1.01,1.712,Hot (25-30°C),Summer
2024-08-11,152,477,8875.0,5135.5,6,Sunday,1,8,3,23.8,76.0,0.0,7.7,16.7,Partly Cloudy,,,1.0,1.254,1.35,1.0,1.0,1.006,1.702,Warm (20-25°C),Summer
2024-08-12,154,355,6470.0,3734.5,0,Monday,0,8,3,24.9,72.0,0.0,6.7,12.4,Partly Cloudy,,,1.0,1.251,1.0,1.0,1.0,0.998,1.248,Warm (20-25°C),Summer
2024-08-13,183,427,7657.0,4404.0,1,Tuesday,0,8,3,27.4,68.0,0.0,7.6,20.5,Partly Cloudy,Women's Day,holiday,1.2,1.248,1.0,1.0,1.0,1.005,1.505,Hot (25-30°C),Summer
2024-08-14,171,370,6814.0,3877.0,2,Wednesday,0,8,3,17.6,91.0,0.0,10.5,28.8,Sunny,,,1.0,1.245,1.0,1.0,1.0,1.028,1.28,Cool (15-20°C),Summer
2024-08-15,151,344,7167.0,3983.5,3,Thursday,0,8,3,25.7,54.0,0.0,7.5,13.1,Partly Cloudy,,,1.0,1.242,1.0,1.0,1.0,1.004,1.247,Hot (25-30°C),Summer
2024-08-16,226,386,6786.0,3906.5,4,Friday,0,8,3,22.9,72.0,0.0,11.7,26.9,Sunny,,,1.0,1.239,1.0,1.0,1.0,1.038,1.285,Warm (20-25°C),Summer
2024-08-17,184,485,8038.0,4732.0,5,Saturday,1,8,3,27.1,69.0,0.0,8.3,22.2,Partly Cloudy,,,1.0,1.236,1.35,1.0,1.0,1.01,1.686,Hot (25-30°C),Summer
2024-08-18,176,471,8899.0,5089.5,6,Sunday,1,8,3,18.2,70.0,0.0,8.6,7.3,Partly Cloudy,,,1.0,1.232,1.35,1.0,1.0,1.013,1.685,Cool (15-20°C),Summer
2024-08-19,225,440,7522.0,4384.5,0,Monday,0,8,3,29.7,89.0,0.0,7.2,14.7,Partly Cloudy,,,1.0,1.229,1.0,1.15,1.0,1.002,1.416,Hot (25-30°C),Summer
2024-08-20,140,370,6606.0,3803.5,1,Tuesday,0,8,3,25.9,87.0,0.0,7.2,15.2,Partly Cloudy,,,1.0,1.226,1.0,1.0,1.0,1.002,1.228,Hot (25-30°C),Summer
2024-08-21,174,359,7140.0,4019.0,2,Wednesday,0,8,3,22.0,64.0,0.0,9.5,9.0,Sunny,,,1.0,1.222,1.0,1.0,1.0,1.02,1.247,Warm (20-25°C),Summer
2024-08-22,152,356,6063.0,3514.5,3,Thursday,0,8,3,22.4,61.0,0.0,9.2,24.2,Sunny,,,1.0,1.219,1.0,1.0,1.0,1.018,1.24,Warm (20-25°C),Summer
2024-08-23,154,326,5826.0,3428.0,4,Friday,0,8,3,21.4,70.0,0.0,9.4,7.3,Sunny,,,1.0,1.215,1.0,1.0,1.0,1.019,1.239,Warm (20-25°C),Summer
2024-08-24,166,442,8103.0,4592.0,5,Saturday,1,8,3,24.8,61.0,0.0,9.7,29.9,Sunny,,,1.0,1.212,1.35,1.0,1.0,1.022,1.671,Warm (20-25°C),Summer
2024-08-25,196,424,8273.0,4712.0,6,Sunday,1,8,3,20.8,63.0,0.0,9.1,16.8,Sunny,,,1.0,1.208,1.35,1.0,1.0,1.017,1.658,Warm (20-25°C),Summer
2024-08-26,207,379,6631.0,3844.0,0,Monday,0,8,3,24.3,65.0,0.0,9.3,10.2,Sunny,,,1.0,1.204,1.0,1.0,1.0,1.018,1.226,Warm (20-25°C),Summer
2024-08-27,157,375,6810.0,3876.5,1,Tuesday,0,8,3,22.9,63.0,0.0,7.5,33.7,Partly Cloudy,,,1.0,1.2,1.0,1.0,1.0,1.004,1.205,Warm (20-25°C),Summer
2024-08-28,135,330,6064.0,3478.0,2,Wednesday,0,8,3,20.7,49.0,0.0,5.3,7.0,Partly Cloudy,,,1.0,1.197,1.0,1.0,1.0,0.986,1.18,Warm (20-25°C),Summer
2024-08-29,205,348,6065.0,3506.5,3,Thursday,0,8,3,14.5,66.0,0.0,10.1,7.2,Sunny,,,1.0,1.193,1.0,1.0,1.0,1.025,1.222,Cold (<15°C),Summer
2024-08-30,159,335,6036.0,3476.5,4,Friday,0,8,3,21.5,73.0,0.0,5.1,34.0,Partly Cloudy,,,1.0,1.189,1.0,1.0,1.0,0.985,1.171,Warm (20-25°C),Summer
2024-08-31,177,492,8897.0,5138.5,5,Saturday,1,8,3,24.0,95.0,0.0,8.3,11.9,Partly Cloudy,,,1.0,1.185,1.35,1.0,1.0,1.01,1.616,Warm (20-25°C),Summer
2024-09-01,159,389,7074.0,4088.0,6,Sunday,1,9,3,20.8,68.0,0.0,8.6,12.2,Partly Cloudy,,,1.0,1.18,1.35,1.0,1.0,1.013,1.614,Warm (20-25°C),Autumn
2024-09-02,188,327,5983.0,3475.5,0,Monday,0,9,3,20.5,74.0,0.0,6.9,10.7,Partly Cloudy,,,1.0,1.176,1.0,1.0,1.0,0.999,1.175,Warm (20-25°C),Autumn
2024-09-03,162,319,5552.0,3244.0,1,Tuesday,0,9,3,20.5,66.0,0.0,9.9,6.6,Sunny,,,1.0,1.172,1.0,1.0,1.0,1.023,1.199,Warm (20-25°C),Autumn
2024-09-04,183,314,5895.0,3410.0,2,Wednesday,0,9,3,19.8,78.0,0.0,9.1,10.9,Sunny,,,1.0,1.168,1.0,1.0,1.0,1.017,1.187,Cool (15-20°C),Autumn
2024-09-05,178,353,6290.0,3595.0,3,Thursday,0,9,3,22.2,71.0,0.0,9.9,8.2,Sunny,,,1.0,1.164,1.0,1.0,1.0,1.023,1.191,Warm (20-25°C),Autumn
2024-09-06,200,351,6440.0,3706.0,4,Friday,0,9,3,21.1,70.0,0.0,8.6,8.7,Partly Cloudy,,,1.0,1.159,1.0,1.0,1.0,1.013,1.174,Warm (20-25°C),Autumn
2024-09-07,175,435,7843.0,4519.0,5,Saturday,1,9,3,22.2,86.0,0.0,9.3,27.6,Sunny,,,1.0,1.155,1.35,1.0,1.0,1.018,1.588,Warm (20-25°C),Autumn
2024-09-08,175,465,7756.0,4609.0,6,Sunday,1,9,3,18.8,80.0,0.0,9.2,16.7,Sunny,,,1.0,1.15,1.35,1.0,1.0,1.018,1.58,Cool (15-20°C),Autumn
2024-09-09,196,308,4977.0,2956.5,0,Monday,0,9,3,24.4,64.0,0.0,7.3,8.6,Partly Cloudy,,,1.0,1.146,1.0,1.0,1.0,1.002,1.149,Warm (20-25°C),Autumn
2024-09-10,131,308,4972.0,2934.0,1,Tuesday,0,9,3,24.2,65.0,0.0,6.9,36.7,Partly Cloudy,,,1.0,1.141,1.0,1.0,1.0,0.999,1.14,Warm (20-25°C),Autumn
2024-09-11,152,359,6232.0,3666.0,2,Wednesday,0,9,3,17.6,73.0,0.0,5.8,46.3,Partly Cloudy,,,1.0,1.137,1.0,1.0,1.0,0.99,1.126,Cool (15-20°C),Autumn
2024-09-12,163,302,5692.0,3266.5,3,Thursday,0,9,3,21.1,39.0,0.0,10.6,21.7,Sunny,,,1.0,1.132,1.0,1.0,1.0,1.029,1.165,Warm (20-25°C),Autumn
2024-09-13,181,334,6047.0,3465.5,4,Friday,0,9,3,19.6,74.0,0.0,9.7,25.4,Sunny,,,1.0,1.128,1.0,1.0,1.0,1.022,1.152,Cool (15-20°C),Autumn
2024-09-14,201,425,7713.0,4438.5,5,Saturday,1,9,3,17.8,87.0,0.0,6.9,19.1,Partly Cloudy,,,1.0,1.123,1.35,1.0,1.0,0.999,1.515,Cool (15-20°C),Autumn
2024-09-15,171,409,7107.0,4196.5,6,Sunday,1,9,3,22.3,61.0,0.0,6.3,10.0,Partly Cloudy,,,1.0,1.118,1.35,1.0,1.0,0.994,1.501,Warm (20-25°C),Autumn
2024-09-16,179,293,5015.0,2955.5,0,Monday,0,9,3,24.0,66.0,0.0,7.5,9.1,Partly Cloudy,,,1.0,1.113,1.0,1.0,1.0,1.004,1.118,Warm (20-25°C),Autumn
2024-09-17,195,328,5943.0,3448.5,1,Tuesday,0,9,3,25.3,49.0,0.0,7.0,11.8,Partly Cloudy,,,1.0,1.109,1.0,1.0,1.0,1.0,1.109,Hot (25-30°C),Autumn
2024-09-18,204,320,5778.0,3385.0,2,Wednesday,0,9,3,22.8,70.0,0.0,8.3,37.2,Partly Cloudy,,,1.0,1.104,1.0,1.0,1.0,1.01,1.115,Warm (20-25°C),Autumn
2024-09-19,169,325,5837.0,3404.5,3,Thursday,0,9,3,23.7,71.0,0.0,8.9,32.4,Partly Cloudy,,,1.0,1.099,1.0,1.0,1.0,1.015,1.116,Warm (20-25°C),Autumn
2024-09-20,164,244,4616.0,2681.5,4,Friday,0,9,3,14.8,59.0,14.0,3.4,15.3,Rainy,,,1.0,1.094,1.0,1.0,0.78,0.971,0.829,Cold (<15°C),Autumn
2024-09-21,180,432,7580.0,4434.5,5,Saturday,1,9,3,19.9,58.0,0.0,6.7,7.9,Partly Cloudy,,,1.0,1.089,1.35,1.0,1.0,0.998,1.467,Cool (15-20°C),Autumn
2024-09-22,170,386,7238.0,4137.0,6,Sunday,1,9,3,20.0,61.0,0.0,6.9,14.1,Partly Cloudy,,,1.0,1.084,1.35,1.0,1.0,0.999,1.462,Cool (15-20°C),Autumn
2024-09-23,195,315,5798.0,3336.5,0,Monday,0,9,3,18.7,50.0,0.0,7.6,25.5,Partly Cloudy,,,1.0,1.079,1.0,1.0,1.0,1.005,1.084,Cool (15-20°C),Autumn
2024-09-24,172,325,5677.0,3284.0,1,Tuesday,0,9,3,19.0,72.0,0.0,6.0,8.1,Partly Cloudy,,,1.0,1.074,1.0,1.0,1.0,0.992,1.066,Cool (15-20°C),Autumn
2024-09-25,136,300,5707.0,3285.0,2,Wednesday,0,9,3,24.8,53.0,0.0,7.5,10.3,Partly Cloudy,,,1.0,1.069,1.0,1.0,1.0,1.004,1.073,Warm (20-25°C),Autumn
2024-09-26,183,303,5413.0,3135.5,3,Thursday,0,9,3,20.3,71.0,0.0,4.6,24.7,Overcast,,,1.0,1.064,1.0,1.0,1.0,0.981,1.044,Warm (20-25°C),Autumn
2024-09-27,149,288,4956.0,2888.5,4,Friday,0,9,3,14.6,56.0,5.0,2.7,12.9,Cloudy,,,1.0,1.059,1.0,1.0,1.0,0.966,1.023,Cold (<15°C),Autumn
2024-09-28,194,413,7794.0,4456.5,5,Saturday,1,9,3,17.3,72.0,0.0,7.1,10.8,Partly Cloudy,,,1.0,1.054,1.35,1.0,1.0,1.001,1.424,Cool (15-20°C),Autumn
2024-09-29,153,407,6925.0,4017.0,6,Sunday,1,9,3,19.9,48.0,0.0,5.7,6.5,Partly Cloudy,,,1.0,1.049,1.35,1.0,1.0,0.99,1.401,Cool (15-20°C),Autumn
2024-09-30,174,268,4926.0,2856.5,0,Monday,0,9,3,19.0,71.0,0.0,6.2,11.3,Partly Cloudy,,,1.0,1.044,1.0,1.0,1.0,0.994,1.037,Cool (15-20°C),Autumn
2024-10-01,159,315,5454.0,3202.0,1,Tuesday,0,10,4,16.8,71.0,0.0,4.7,14.9,Overcast,,,1.0,1.039,1.0,1.0,1.0,0.982,1.02,Cool (15-20°C),Autumn
2024-10-02,162,310,5696.0,3265.0,2,Wednesday,0,10,4,17.1,68.0,0.0,6.5,38.5,Partly Cloudy,,,1.0,1.033,1.0,1.0,1.0,0.996,1.029,Cool (15-20°C),Autumn
2024-10-03,184,290,5502.0,3104.0,3,Thursday,0,10,4,15.3,60.0,0.0,6.3,14.6,Partly Cloudy,,,1.0,1.028,1.0,1.0,1.0,0.994,1.023,Cool (15-20°C),Autumn
2024-10-04,200,297,5138.0,3011.5,4,Friday,0,10,4,21.4,62.0,0.0,3.6,8.5,Overcast,,,1.0,1.023,1.0,1.0,1.0,0.973,0.995,Warm (20-25°C),Autumn
2024-10-05,176,386,7461.0,4213.0,5,Saturday,1,10,4,21.9,63.0,0.0,4.7,18.5,Overcast,,,1.0,1.018,1.35,1.0,1.0,0.982,1.349,Warm (20-25°C),Autumn
2024-10-06,194,409,7152.0,4169.0,6,Sunday,1,10,4,16.0,67.0,0.0,5.2,26.1,Partly Cloudy,,,1.0,1.013,1.35,1.0,1.0,0.986,1.348,Cool (15-20°C),Autumn
2024-10-07,170,278,5320.0,3006.0,0,Monday,0,10,4,16.4,64.0,0.0,5.0,30.4,Overcast,,,1.0,1.008,1.0,1.0,1.0,0.984,0.992,Cool (15-20°C),Autumn
2024-10-08,142,284,4993.0,2895.0,1,Tuesday,0,10,4,12.8,68.0,0.0,6.2,37.7,Partly Cloudy,,,1.0,1.003,1.0,1.0,1.0,0.994,0.996,Cold (<15°C),Autumn
2024-10-09,187,299,5371.0,3098.5,2,Wednesday,0,10,4,16.5,67.0,0.0,6.7,11.2,Partly Cloudy,,,1.0,0.997,1.0,1.0,1.0,0.998,0.995,Cool (15-20°C),Autumn
2024-10-10,167,288,5424.0,3096.0,3,Thursday,0,10,4,17.7,81.0,0.0,8.0,25.9,Partly Cloudy,,,1.0,0.992,1.0,1.0,1.0,1.008,1.0,Cool (15-20°C),Autumn
2024-10-11,154,267,4805.0,2730.5,4,Friday,0,10,4,15.5,67.0,0.0,5.1,27.3,Partly Cloudy,,,1.0,0.987,1.0,1.0,1.0,0.985,0.972,Cool (15-20°C),Autumn
2024-10-12,139,368,6983.0,4011.5,5,Saturday,1,10,4,11.0,53.0,0.0,6.4,12.9,Partly Cloudy,,,1.0,0.982,1.35,0.9,1.0,0.995,1.187,Cold (<15°C),Autumn
2024-10-13,181,402,7107.0,4119.5,6,Sunday,1,10,4,15.3,45.0,0.0,5.6,9.7,Partly Cloudy,,,1.0,0.977,1.35,1.0,1.0,0.989,1.304,Cool (15-20°C),Autumn
2024-10-14,180,293,5357.0,3069.5,0,Monday,0,10,4,16.3,68.0,0.0,7.3,24.6,Partly Cloudy,,,1.0,0.972,1.0,1.0,1.0,1.002,0.974,Cool (15-20°C),Autumn
2024-10-15,125,328,6178.0,3485.0,1,Tuesday,0,10,4,12.9,63.0,0.0,6.1,8.7,Partly Cloudy,Evacuation Day,holiday,1.15,0.967,1.0,1.0,1.0,0.993,1.103,Cold (<15°C),Autumn
2024-10-16,161,323,5621.0,3257.5,2,Wednesday,0,10,4,21.3,74.0,0.0,5.8,8.0,Partly Cloudy,,,1.0,0.961,1.0,1.0,1.0,0.99,0.952,Warm (20-25°C),Autumn
2024-10-17,162,240,4340.0,2525.5,3,Thursday,0,10,4,12.8,68.0,0.0,2.3,7.1,Overcast,,,1.0,0.956,1.0,1.0,1.0,0.962,0.92,Cold (<15°C),Autumn
2024-10-18,134,269,4667.0,2745.0,4,Friday,0,10,4,15.2,51.0,0.0,3.8,5.2,Overcast,,,1.0,0.951,1.0,1.0,1.0,0.974,0.927,Cool (15-20°C),Autumn
2024-10-19,160,348,6089.0,3587.0,5,Saturday,1,10,4,15.3,74.0,2.1,3.7,5.3,Cloudy,,,1.0,0.946,1.35,1.0,1.0,0.974,1.243,Cool (15-20°C),Autumn
